
metadata
ID,name,desc,time,keywords,minlat,minlon,maxlat,maxlon,
1,,,2016-02-15T16:06:37Z,,36.579947015270591,-117.11684899404645,36.604064013808966,-117.1026290114969,

author
ID,name,email,

copyright
year,license,author,

link
metadataID,authorID,wptID,rteptID,trkptID,rteID,trkID,text,type,href,
1,,,,,,,"Garmin International",,http://www.garmin.com,

rte
ID,name,cmt,desc,src,number,type,IsAutoNamed,DisplayColor,TransportationMode,TripName,Date,DayNumber,

rtept
ID,rteID,lat,lon,ele,time,magvar,geoidheight,name,cmt,desc,src,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid,DepartureTime,StopDuration,ArrivalTime,CalculationMode,ElevationMode,NamedRoad_Name,NamedRoad_Id,NamedRoad_ProductId,TransportationMode,

wpt
ID,lat,lon,ele,time,magvar,geoidheight,name,cmt,desc,src,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid,Proximity,Temperature,Depth,DisplayMode,Samples,Expiration,CreationTime,
27,36.585911996662617,-117.10761096328497,204.851776,2015-11-01T17:55:01Z,,,"T1E-1",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2015-11-01T17:55:01Z,
28,36.597145004197955,-117.1058339998126,59.788086,2015-11-01T22:31:34Z,,,"T1E-10",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2015-11-01T22:31:34Z,
29,36.598043963313103,-117.10460403934121,41.978560999999999,2015-11-01T22:59:46Z,,,"T1E-11",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2015-11-01T22:59:46Z,
30,36.599161019548774,-117.10358899086714,22.457073000000001,2015-11-01T23:25:09Z,,,"T1E-12",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2015-11-01T23:25:09Z,
31,36.600309005007148,-117.1026290114969,11.842352,2015-11-01T23:51:37Z,,,"T1E-13",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2015-11-01T23:51:37Z,
32,36.587103987112641,-117.10797599516809,194.371307,2015-11-01T18:19:51Z,,,"T1E-2",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2015-11-01T18:19:51Z,
33,36.588375018909574,-117.1085400134325,180.60539199999999,2015-11-01T18:43:27Z,,,"T1E-3",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2015-11-01T18:43:27Z,
34,36.589724002406001,-117.10873397067189,162.910721,2015-11-01T19:08:15Z,,,"T1E-4",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2015-11-01T19:08:15Z,
35,36.59105496481061,-117.10859198123217,147.58725000000001,2015-11-01T19:29:28Z,,,"T1E-5",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2015-11-01T19:29:28Z,
36,36.592068001627922,-117.107655974105,132.82229599999999,2015-11-01T20:08:49Z,,,"T1E-6",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2015-11-01T20:08:49Z,
37,36.593269966542721,-117.10712699219584,111.63484200000001,2015-11-01T20:27:39Z,,,"T1E-7",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2015-11-01T20:27:39Z,
38,36.594519959762692,-117.10643498227,94.011512999999994,2015-11-01T21:21:08Z,,,"T1E-8",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2015-11-01T21:21:08Z,
